Gene_name,activator,agonist,antibody,binder,blocker,cleavage,immunotherapy,inhibitor,inverse agonist,modulator,negative modulator,other/unknown,positive modulator,potentiator,vaccine
EPHA4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
EPHA5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
EPHA6,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
EPHA7,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0
EPHA8,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0
EPHB1,0,0,0,0,0,0,0,56,0,1,0,0,0,0,0
EPHB2,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0
EPHB3,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0
EPHB4,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
EPHB6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
EPHX1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EPHX2,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0
EPM2A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EPM2AIP1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EPO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EPOR,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0
EPRS1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EPS15,0,0,0,0,0,0,0,11,0,1,0,0,0,0,0
EPS8,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0
EPYC,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
ERAP1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ERAP2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
ERBB2,0,0,4,5,0,0,0,75,0,2,1,0,0,0,1
ERBB3,0,0,5,1,0,0,0,30,0,0,0,0,0,0,0
ERBB4,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0
ERCC1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ERCC2,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0
ERCC3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
ERCC4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
ERCC5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ERCC6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
ERCC8,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
ERCM1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
EREG,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
ERF,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ERG,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ERICH3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERN1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ERPL1,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0
ERPL2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
ERRFI1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERV1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ERV3-1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
ERVK-10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ERVK-20,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0
ERVK2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
ERVK3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
ERVT1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
ERVT3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
ERVT4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
ERVT5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ERVW-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ERVW-4,0,0,0,0,0,0,0,55,0,0,1,0,0,0,0
ESA4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ESAT,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
ESB3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
ESD,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ESR1,0,21,0,0,0,4,0,11,0,17,0,0,0,0,0
ESR2,0,30,0,0,0,0,0,13,0,17,0,0,0,0,0
ESRRA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ESRRB,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
ESRRG,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
ESYT2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ETFB,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0
ETFDH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ETS2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ETV1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ETV2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ETV3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
ETV4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ETV5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ETV6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EVC,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
EVPL,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
EWSR1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
EXO1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EXOC4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EXT2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
EXT3,0,0,0,0,0,0,0,8,0,2,0,0,0,0,0
EXTL1,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0
EXTL2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
EXTL3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
EYA1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
EYA2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
EYA3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
EYA4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
EYS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EZH1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
EZH2,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0
EZR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F10,0,0,0,0,0,0,0,21,0,0,0,1,1,0,0
F11,0,0,0,0,0,0,0,13,0,0,1,0,0,0,0
F12,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0
F13A1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
F13A3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
F13B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F2,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0
F2L,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
F2R,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
F2RL1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
F2RL2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
F2RL3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
F3,0,0,0,1,0,0,0,10,0,0,0,0,0,0,0
F5,0,0,0,0,0,0,0,81,0,1,0,0,0,0,0
F7,0,0,0,0,0,0,0,74,0,2,0,0,3,0,0
F7R,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0
F8,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0
F9,0,0,0,0,0,0,0,20,0,0,0,1,5,0,0
FAAH,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
FABP1,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0
FABP2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
FABP3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
FABP4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
FABP5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
FABP7,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
FADD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FAH,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0
FAM177A1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FAM178B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FANCA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
FANCC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FANCD2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FANCG,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0
FAP,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0
FARP2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FAS,0,22,0,0,0,0,0,6,0,0,0,0,0,0,0
FASLG,0,59,0,1,0,0,0,12,0,0,0,0,0,0,0
FASN,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
FASTKD3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FAT1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FAU,0,0,0,0,0,0,0,8,0,2,0,0,0,0,0
FAUNA@,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
FBLN2,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
FBN1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
FBN2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
FBP1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBP2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBXL17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBXL19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBXW7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCAR,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0
FCER1A,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0
FCER1G,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
FCER2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
FCGR1A,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0
FCGR1BP,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
FCGR1CP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCGR2A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCGR2B,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
FCGR3A,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0
FCGR3B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCGRT,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0
FCHSD1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCN1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
FCN2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
FCP1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
FDFT1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
FDPS,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
FDX1,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0
FDX1P1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
FDXR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FEB1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
FEB2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
FECH,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
FEN1,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0
FER,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
FES,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
FFAR1,0,2,0,0,0,0,0,2,0,0,0,0,1,0,0
FFAR2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
FFAR3,0,6,0,0,0,0,0,1,0,1,0,0,0,0,0
FGA,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0
FGB,0,0,0,1,0,3,0,5,0,0,0,0,1,0,0
FGD1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
FGD4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FGF1,1,2,0,0,0,0,0,5,0,0,0,0,0,0,0
FGF12,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
FGF13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
FGF14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FGF18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FGF19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FGF2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
FGF21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FGF22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FGF23,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
FGF3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FGF4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FGF6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FGF7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
FGFBP2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FGFR1,0,0,1,0,0,0,0,50,0,0,0,0,0,0,0
FGFR1OP2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FGFR2,0,2,1,1,0,0,0,51,0,0,0,0,0,0,0
FGFR3,0,0,1,0,0,0,0,48,0,0,0,0,0,0,0
FGFR3P1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FGFR4,1,0,0,0,0,0,0,34,0,0,0,0,0,0,0
FGFRL1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FGG,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0
FGR,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0
FH,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
FHIT,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
FHL1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
FHL2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FIM1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
FIP1L1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FKBP1A,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0
FKBP1AP1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
FKBP1AP3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
FKBP1AP4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
FKBP1B,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
FKBP2,0,0,0,0,0,0,0,13,0,3,0,0,0,0,0
FKBP4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
FKBP5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
FLCN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLI1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLNA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
FLT1,0,1,0,0,0,0,0,90,0,0,0,0,0,0,0
FLT3,0,1,0,1,0,0,0,69,0,0,0,0,0,0,0
FLT4,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0
FMO1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FMO2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
FMO3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
FMO5,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0
FMOD,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0
FN1,0,0,2,5,0,1,0,1,0,0,0,1,0,0,0
FNL1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
FNTA,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0
FNTAP2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
FNTB,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
FNTBL1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
FNZ,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
FOLH1,0,0,0,7,0,0,0,5,0,0,0,1,0,0,0
FOLR1,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0
FOLR2,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0
FOLR2L,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
FOLR3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
FOS,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
FOSB,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
FOSL1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOXA1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
FOXA3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
FOXC2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOXF1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOXF2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOXG1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
FOXL2,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0
FOXO1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOXO3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOXP3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FPGS,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0
FPR1,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0
FPR2,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
FPR3,0,0,1,0,0,0,0,9,0,0,0,0,0,0,0
FRA10C,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
FRA10D,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0
FRA10E,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
FRA10F,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
FRA11E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FRA11F,0,0,2,0,0,0,0,5,0,0,0,0,0,0,0
FRA11H,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
FRA12D,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0
FRA13A,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
FRA13C,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
FRA13D,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
FRA14B,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
FRA15A,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
FRA16C,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
FRA16E,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
FRA17A,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0
FRA17B,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
FRA1A,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0
FRA1B,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
FRA1C,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0
FRA1D,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
FRA1E,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
FRA1F,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
FRA1G,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
FRA1J,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
FRA1L,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
FRA1M,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
FRA20A,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
FRA20B,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
FRA22A,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
FRA2B,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
FRA2C,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
FRA2D,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
FRA2E,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
FRA2F,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
FRA2G,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0
FRA2H,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
FRA2I,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
FRA2J,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
FRA2K,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
FRA3A,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
FRA3C,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
FRA3D,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
FRA4A,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0
FRA4C,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
FRA4D,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
FRA4E,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
FRA5A,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
FRA5B,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
FRA5C,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
FRA5D,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
FRA5F,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
FRA5G,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
FRA6A,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
FRA6B,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
FRA6D,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
FRA6E,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
FRA6F,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
FRA7B,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
FRA7D,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
FRA7E,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
FRA7F,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
FRA7G,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
FRA7J,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
FRA8A,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
FRA8B,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
FRA8C,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
FRA8D,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
FRA8E,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
FRA8F,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
FRA9B,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
FRA9C,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
FRA9D,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
FRA9E,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
FRDA2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
FRK,0,0,1,0,0,0,0,7,0,0,0,0,0,0,0
FRV1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
FRV3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
FRZB,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0
FSCN1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FSHB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FSHMD1A,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0
FSHMD1B,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0
FSHR,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
FSIP1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FSTL5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FTCDNL1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FTH1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FTH1P1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
FTH1P2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
FTH1P21,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
FTH1P3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
FTH1P4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
FTO,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
FURIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FUS,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
FUSE,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
FUT2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FUT3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FUT4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
FUT6,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
FXN,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
FXR2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FXYD2,0,0,0,0,5,0,0,6,0,0,0,0,0,0,0
FYB1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
FYN,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0
FZD1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
FZD2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
FZD3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FZD4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
FZD5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
FZD6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
FZD7,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0
FZD8,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
G6PD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAA,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0
GAB1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
GABBR1,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0
GABBR2,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0
GABPA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GABPB1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0
GABRA1,0,15,0,0,3,0,0,4,1,30,1,0,61,0,0
GABRA2,0,7,0,0,0,0,0,1,1,0,1,0,61,0,0
GABRA3,0,7,0,0,0,0,0,1,1,0,1,0,60,0,0
GABRA4,0,7,0,0,0,0,0,1,1,0,1,0,58,0,0
GABRA5,0,7,0,0,0,0,0,1,1,0,1,0,58,0,0
GABRA6,0,7,0,0,0,0,0,1,1,0,1,0,58,0,0
GABRB1,0,7,0,0,0,0,0,1,1,0,1,0,60,0,0
GABRB2,0,7,0,0,0,0,0,1,1,0,1,0,58,0,0
GABRB3,0,7,0,0,0,0,0,1,1,0,1,0,59,0,0
GABRD,0,6,0,0,0,0,0,1,1,0,1,0,57,0,0
GABRE,0,6,0,0,0,0,0,1,1,0,1,0,57,0,0
GABRG1,0,6,0,0,0,0,0,1,1,0,1,0,57,0,0
GABRG2,0,6,0,0,0,0,0,1,1,0,1,0,59,0,0
GABRG3,0,6,0,0,0,0,0,1,1,0,1,0,57,0,0
GABRP,0,6,0,0,0,0,0,1,1,0,1,0,57,0,0
GABRQ,0,6,0,0,0,0,0,1,1,0,1,0,57,0,0
